submit_date,model_type,post_install_window,target_game_id,start_count,avg_cost,avg_max_cost,avg_actual_max_cst
2026-07-27,,d7,12723,1271876,1.2629804743776113E7,5.854645028288927E7,1.1315473019862933E8
2026-07-27,,d28,12723,665787,5.098163430258927E7,1.3565119174751106E8,1.678568839326212E8
2026-07-27,dep,d7,12723,337039,1.2899304898931574E7,5.696210230863509E7,1.1626216406822948E8
2026-07-27,dep,d28,12723,37335,4.674204664837272E7,1.5007365742600822E8,1.7520617385466763E8
2026-07-28,,d7,12723,1097658,1.1732630512471983E7,6.09584314968779E7,1.1401229864316936E8
2026-07-28,purchase,d7,12723,5552,6089536.0720461,1.55E8,0.0
2026-07-28,dep,d7,12723,293348,1.195812451480153E7,5.9675436682711296E7,1.1696978270330125E8
2026-07-28,,d28,12723,592009,4.758060583418338E7,1.234531907454109E8,1.617514863491064E8
2026-07-28,dep,d28,12723,29192,4.60698366188339E7,1.3829816388051504E8,1.6930216597643247E8
2026-07-29,dep,d7,12723,288882,1.2792761011793751E7,6.380009831003651E7,1.1824353387617095E8
2026-07-29,,d7,12723,1029104,1.2751076993921896E7,6.4080714874298364E7,1.1668053119731335E8
2026-07-29,dep,d28,12723,27309,4.5181760869420424E7,1.3037460177963305E8,1.6533724770822787E8
2026-07-29,,d28,12723,539942,4.689287046531293E7,1.1833937719236526E8,1.59194176198422E8
2026-07-29,purchase,d7,12723,2446,6134386.770237133,1.55E8,0.0
2026-07-30,dep,d7,12723,253635,1.3091051613775704E7,6.5305892325585924E7,1.1824651216824166E8
2026-07-30,,d7,12723,878123,1.3094160995548462E7,6.544517681463761E7,1.1812707246859948E8
2026-07-30,,d28,12723,539552,4.016020255683227E7,1.2038024138544576E8,1.6021568797058278E8
2026-07-30,dep,d28,12723,28532,4.10236500414272E7,1.3057619514930621E8,1.654407959041082E8
2026-07-31,,d28,12723,595555,4.1466359193540424E7,1.312570627397975E8,1.656503709993938E8
2026-07-31,dep,d7,12723,336632,1.2694695693222892E7,6.816586064307609E7,1.1898325021640244E8
2026-07-31,dep,d28,12723,27532,4.341334411430328E7,1.42016562545402E8,1.7115478698009625E8
2026-07-31,,d7,12723,1178008,1.2774147970375413E7,6.876011028787597E7,1.1898395554279421E8
2026-08-01,dep,d7,12723,385346,1.2886091786272598E7,6.755604054537997E7,1.1874777888787776E8
2026-08-01,,d7,12723,1346499,1.3132884415779732E7,6.842671253376351E7,1.1883633122843157E8
2026-08-01,dep,d28,12723,24632,4.576685877939273E7,1.474910685287436E8,1.738917940214354E8
2026-08-01,,d28,12723,551088,4.311615347452676E7,1.3244273146938416E8,1.6624261971605268E8
2026-08-02,,d28,12723,690310,4.561748801309399E7,1.374750474424533E8,1.687587185598124E8
2026-08-02,dep,d7,12723,404234,1.3338002275070878E7,6.938154633207518E7,1.1923814200638244E8
2026-08-02,dep,d28,12723,29994,4.736635314686277E7,1.5429752617190123E8,1.772974572471825E8
2026-08-02,,d7,12723,1416398,1.3498032325146573E7,7.03477553625466E7,1.1933394206733443E8
2026-08-03,,d7,12723,923771,1.2795922622675957E7,6.883182087335503E7,1.1884689032127668E8
2026-08-03,dep,d7,12723,275089,1.2675752297252906E7,6.798359803554489E7,1.1883205391244294E8
2026-08-03,,d28,12723,423198,4.6719837871842384E7,1.3535697238644832E8,1.6770264256054112E8
2026-08-03,dep,d28,12723,20966,4.456460347529326E7,1.4596012591815323E8,1.731350430220355E8
